id,date,user,pc,activity
{M6Y9-L3TQ93CB-8216NEQX},01/12/2010 09:14:00,HGN0287,PC-7865,Logon
{K5V7-N7ID46HM-3342NNOQ},01/12/2010 09:14:00,HWH0646,PC-8087,Logon
{Q7I2-A7OH63OX-6707XLNJ},01/12/2010 09:14:00,KNW0644,PC-3379,Logon
{K1F6-E0XX94EL-1633BKJK},01/12/2010 09:14:15,RGG0064,PC-8859,Logon
{B6G8-C9LN86YS-1983BAHT},01/12/2010 09:15:00,BAM0636,PC-8138,Logon
{E6T0-H9DN76JL-6395DCUS},01/12/2010 09:15:00,BJM0111,PC-6866,Logon
{H0M2-P0TF19QD-1478WSRZ},01/12/2010 09:15:00,HAC0282,PC-2674,Logon
{P5S6-U2KZ84KZ-7056IEVF},01/12/2010 09:15:00,KMS0657,PC-4761,Logon
{F3Q6-D0VM34UG-8015UAML},01/12/2010 09:15:00,MJS0890,PC-5016,Logon
{K9M5-W9GN18KM-0419PHOA},01/12/2010 09:15:00,NMS0280,PC-8262,Logon
{E9K3-J5QW85RB-3533RFCZ},01/12/2010 09:15:00,OSH0655,PC-3998,Logon
{J2D5-C4PK69XS-8036XGFP},01/12/2010 09:15:00,PKB0281,PC-2110,Logon
{X7I0-N7QT93WD-9134RYKZ},01/12/2010 09:15:00,SXM0895,PC-5673,Logon
{W7L7-W8NF47JL-2086CZIJ},01/12/2010 09:16:00,SDB0106,PC-2046,Logon
{P4I4-G6LD63OC-5343EEXA},01/12/2010 09:17:00,TUC0632,PC-3469,Logon
{Z0R7-X4WY21JE-9350QMRL},01/12/2010 09:19:00,ALB0892,PC-2744,Logon
{W9I4-I3CG63IG-0709FFJJ},01/12/2010 09:19:00,EGK0893,PC-8318,Logon
{E8H9-U9JT72KD-2848TWTX},01/12/2010 09:19:00,WNB0908,PC-0094,Logon
{V3B7-Y5WI69CG-9652XKFA},01/12/2010 09:19:49,IKP0472,PC-4124,Logon
{X1N1-Z7HC40OJ-1228FQQN},01/12/2010 09:20:00,OYM0026,PC-9261,Logon
{Q5M3-O5AE18BR-8655QYSG},01/12/2010 09:21:00,JMW0638,PC-1397,Logon
{S5B4-N8NC85ZL-2595UFQU},01/12/2010 09:21:23,IKP0472,PC-4124,Logoff
{N5N0-S2OO35WD-1508BOVB},01/12/2010 09:23:00,SED0886,PC-6221,Logon
{N2B7-I6HM73SV-5260EIWU},01/12/2010 09:24:13,IAR0694,PC-4124,Logon
{X5T0-U7XP25RV-9732VRTR},01/12/2010 09:26:00,RHL0992,PC-9040,Logon
{Z7K0-W0TE13QA-4882XSTL},01/12/2010 09:28:00,BAJ0654,PC-9268,Logon
{H9S2-S0PT42JI-6870TXPZ},01/12/2010 09:30:57,AMR0318,PC-6239,Logon
{A5M8-E3CW24WL-8625HBRE},01/12/2010 09:39:40,IAR0694,PC-4124,Logoff
{Z0C9-I3XS08RG-5458DKIC},01/12/2010 09:45:17,TET0621,PC-4124,Logon
{V5M9-W2QP85UO-8765ITZH},01/12/2010 09:55:56,TET0621,PC-4124,Logoff
{G1F3-F4AQ50EK-9506QHXK},01/12/2010 09:56:23,BTW0005,PC-4124,Logon
{E1Z2-Q6CV43ES-6743HLAJ},01/12/2010 09:59:18,BTW0005,PC-4124,Logoff
{B5B2-I4DG13OO-6860QCFS},01/12/2010 10:05:41,AIP0982,PC-3733,Logon
{D9A7-J2KC18TV-7314SCDJ},01/12/2010 10:06:20,NGF0157,PC-6056,Logon
{Y7W6-A5TT73RP-1757KJPC},01/12/2010 10:10:47,CQH0701,PC-8164,Logon
{T7Q5-C8CR35NQ-2815COKG},01/12/2010 10:14:17,TAP0551,PC-7623,Logon
{B8F4-M0LA90XE-5812VIRK},01/12/2010 10:19:55,BEH0615,PC-9461,Logon
{Z2R4-E1SP45VM-4379SWGU},01/12/2010 10:26:03,GNZ0953,PC-3814,Logon
{N2Q9-B5WY88KB-1024XMGH},01/12/2010 10:26:21,DAR0885,PC-1279,Logon
{Q8Y5-I8QF48TG-8620GILC},01/12/2010 10:26:54,VCC0396,PC-4582,Logon
{E3H1-M7BL39SG-5385JBLP},01/12/2010 10:32:56,KSP0357,PC-9108,Logon
{O2B3-S6DD86UA-6888SGSO},01/12/2010 10:34:16,MLM0950,PC-9787,Logon
{L6I0-F8DA31QU-0105XGSE},01/12/2010 10:35:27,SGM0021,PC-1528,Logon
{M2N3-C7VF86OQ-1382DUNP},01/12/2010 10:39:41,DAR0885,PC-1279,Logoff
{M9S7-I2GL09QH-8441OWAC},01/12/2010 10:43:34,KDT0346,PC-7238,Logon
{S8R9-K4LA52EP-5496SAHB},01/12/2010 10:47:31,JDC0030,PC-4124,Logon
{M6A7-L4HZ48VW-4593QOBV},01/12/2010 10:49:12,KCS0173,PC-5117,Logon
{S0M0-X1ED71OM-4007VIKU},01/12/2010 10:50:33,JDC0030,PC-4124,Logoff
{R2L2-B3OL56BG-1134KCNN},01/12/2010 10:51:31,KSP0357,PC-9108,Logoff
{S7X9-E1JA05XK-1051RJDW},01/12/2010 10:53:18,RAS0432,PC-9108,Logon
{U8W2-B4KD31SA-1636QSSJ},01/12/2010 10:54:23,RAM0447,PC-2697,Logon
{L9V5-S4IJ15BL-4701VPDA},01/12/2010 10:54:25,VMJ0546,PC-9000,Logon
{S4D7-I4BM15DM-5687FLUF},01/12/2010 10:58:05,SAK0375,PC-2173,Logon
{K6Y4-F7JK43ZM-0187FZLK},01/12/2010 10:59:21,JJH0613,PC-9171,Logon
{C1S9-D1HM13UM-2118WDKO},01/12/2010 11:00:49,MTB0620,PC-9348,Logon
{S8H8-X8UC83PM-8503PRLR},01/12/2010 11:01:21,HWW0436,PC-8391,Logon
{W5Z8-J1CB58GO-9744JWYP},01/12/2010 11:02:29,YJF0532,PC-9549,Logon
{O5I4-F6VM96JS-3433DBEA},01/12/2010 11:02:37,SAK0375,PC-2173,Logoff
{C3L3-O9UV17GS-5538WCRZ},01/12/2010 11:02:47,AIP0394,PC-3942,Logon
{A5H5-Q9OU29NR-9106WWAU},01/12/2010 11:04:15,BAM0611,PC-3620,Logon
{O0Z8-C8VR87OC-9801DBNT},01/12/2010 11:05:05,PMC0328,PC-7219,Logon
{G4A1-E7BB33QV-5718PXUH},01/12/2010 11:07:02,SRH0155,PC-9919,Logon
{F1T6-V3AA89RO-9975PYYQ},01/12/2010 11:09:08,MSS0001,PC-3952,Logon
{V6I3-F4MA43RH-1436BPUM},01/12/2010 11:10:01,KMB0922,PC-1725,Logon
{K8R9-K7MG94LY-5294LSIY},01/12/2010 11:11:12,TDG0962,PC-2173,Logon
{Q8R0-G4AY54NP-3386GNJF},01/12/2010 11:12:11,DGW0752,PC-5090,Logon
{O9K8-S9BS06GV-5357KJDI},01/12/2010 11:12:57,RRA0938,PC-9586,Logon
{E0O6-E2BW83II-4466MAAA},01/12/2010 11:13:48,LMF0980,PC-1485,Logon
{L7H2-Z9SE39KK-0155RBOA},01/12/2010 11:14:13,EMB0531,PC-7998,Logon
{X0H1-V6ZY35LD-8246HWYC},01/12/2010 11:15:35,KKS0119,PC-0322,Logon
{J2U4-E7JY66GV-2237IMFO},01/12/2010 11:18:25,NUL0471,PC-2085,Logon
{N4T9-Z6TU96ZZ-2893QVKW},01/12/2010 11:20:02,SMY0792,PC-5923,Logon
{U5C0-G2SO09KB-8540BVAC},01/12/2010 11:20:20,AJN0607,PC-8303,Logon
{A3U2-V1JD81KG-5863GIHV},01/12/2010 11:22:06,BBG0325,PC-6609,Logon
{Q1I7-M6LY02NA-8285AZVA},01/12/2010 11:22:18,ABC0174,PC-5156,Logon
{P6W1-G8SB00IJ-5413STEI},01/12/2010 11:24:04,BNR0965,PC-2422,Logon
{V9N6-O7QR30LE-1914WEZI},01/12/2010 11:24:31,MDM0625,PC-4984,Logon
{P0V1-Q5KD11IZ-7844MKEO},01/12/2010 11:25:32,LAF0991,PC-4973,Logon
{C0K6-T6ND21XD-4080RBZG},01/12/2010 11:25:49,UAD0771,PC-2499,Logon
{V9K1-F2RN38DL-7093OKTP},01/12/2010 11:27:18,GKO0078,PC-4233,Logon
{L2W7-V7OX81TK-1013BJAI},01/12/2010 11:28:17,PAD0773,PC-3959,Logon
{A4N1-M9LT09ZC-4969WWFF},01/12/2010 11:28:24,TNM0961,PC-2030,Logon
{A0Y1-O4YE89DJ-1313GEHU},01/12/2010 11:28:57,WAS0254,PC-0470,Logon
{J1T8-K9VQ19SD-3566UFQG},01/12/2010 11:29:16,SBK0161,PC-5599,Logon
{N8P1-C1NS03LN-0407YXJS},01/12/2010 11:30:32,CRO0027,PC-0216,Logon
{P5F1-O9EA18SC-1026EDHB},01/12/2010 11:33:12,LOM0086,PC-9087,Logon
{X4Q7-Z0NJ94CR-7126AJLM},01/12/2010 11:34:56,HJS0072,PC-0836,Logon
{V9R4-H4JP01PH-6753TFGG},01/12/2010 11:35:53,CMB0912,PC-6539,Logon
{D2C0-P4SN38RZ-2423HTGA},01/12/2010 11:38:10,HJA0018,PC-3985,Logon
{T0E2-J5NS59EM-4844PYYP},01/12/2010 11:39:29,KBP0008,PC-3851,Logon
{C1S4-C4UO65KY-7184XAMQ},01/12/2010 11:39:43,GCG0951,PC-4704,Logon
{H9N8-J6SP67VF-8466MXJJ},01/12/2010 11:40:48,HJB0742,PC-5635,Logon
{V2H3-F4NC30AH-0827ZPJD},01/12/2010 11:41:45,AIB0948,PC-8245,Logon
{B2K7-F7KB11YF-1165VKRS},01/12/2010 11:42:56,WPR0368,PC-2417,Logon
{Y8G5-I3BY34MP-2585KWPW},01/12/2010 11:46:40,SSG0250,PC-6809,Logon
{F2B2-K9XB74YW-8994QMZY},01/12/2010 11:47:13,WPR0368,PC-2417,Logoff
{A9Q5-V4IJ98OG-5442FUID},01/12/2010 11:47:42,ECL0930,PC-8127,Logon
{J7X1-K6PJ25XG-8579FJER},01/12/2010 11:49:16,LBF0214,PC-3819,Logon
{M9B0-F9JQ91XQ-6071HOGG},01/12/2010 11:51:34,TVS0050,PC-2174,Logon
{L0E5-I4UA47VX-5045CDFF},01/12/2010 11:51:52,TDJ0998,PC-7508,Logon
{P2G8-U5ZN53XF-8116KRWM},01/12/2010 11:51:53,KSP0357,PC-6519,Logon
{Z3G5-F6LQ70ZE-8346SZAD},01/12/2010 11:52:05,BWP0202,PC-4124,Logon
{E2V9-T1RJ08XG-1540MOSK},01/12/2010 11:53:10,VSA0230,PC-9547,Logon
{T4S9-Z4BR86OM-1185VWFK},01/12/2010 11:53:25,CAH0936,PC-2276,Logon
{F8S2-M1FP41JT-1724MPAV},01/12/2010 11:53:58,MJM0510,PC-6612,Logon
{E2O2-P3JM67YO-8091HSAF},01/12/2010 11:54:40,CWB0065,PC-4621,Logon
{N3P2-W3GK38GS-1137LGFH},01/12/2010 11:55:06,AHG0634,PC-4024,Logon
{D6S9-L1RK99ZP-4141DVBA},01/12/2010 11:56:25,CFM0767,PC-4259,Logon
{G1O1-C2MR03YK-4126YXMT},01/12/2010 11:56:30,DFH0188,PC-0205,Logon
{J6U1-T4CP59SZ-3636DOVB},01/12/2010 11:58:12,KSP0357,PC-6519,Logoff
{H8T8-M4HM09IE-1708NGRH},01/12/2010 11:58:35,MBJ0312,PC-5250,Logon
{I5L1-Q7OW17DS-6241JBLK},01/12/2010 11:58:50,DJB0159,PC-3907,Logon
{Y5S1-I7GQ10OP-1566ILMG},01/12/2010 11:58:53,NCO0666,PC-6519,Logon
{H0R7-O2IJ52JU-7321PQCZ},01/12/2010 11:59:24,IBB0359,PC-4195,Logon
{G4Q2-S5AD67NB-1010DALV},01/12/2010 12:00:09,TEB0251,PC-6913,Logon
{G8E5-W2BT45FJ-1179JIMJ},01/12/2010 12:00:17,ABN0239,PC-9523,Logon
{X3E1-Y7VL31PE-5654CSAR},01/12/2010 12:01:23,BWP0202,PC-4124,Logoff
{R4M7-X6IH44FQ-1985SJBG},01/12/2010 12:01:51,HKR0628,PC-6269,Logon
{H9S7-P6TB89XS-1785IEIR},01/12/2010 12:02:35,MPT0376,PC-7408,Logon
{K1H0-O4RU47MZ-8883WNUC},01/12/2010 12:04:04,AJL0462,PC-7416,Logon
{D2C4-G8KH41DH-2527LQAT},01/12/2010 12:05:05,IBB0696,PC-4289,Logon
{G2Z2-V6VC67FS-9717EQCQ},01/12/2010 12:05:07,SSJ0784,PC-0840,Logon
{K0E4-H0RI86IS-9856FPBY},01/12/2010 12:05:34,EGD0409,PC-3263,Logon
{A7Y0-M8SC34WV-6702EAWW},01/12/2010 12:06:25,JJM0203,PC-0148,Logon
{E4F0-T9TQ35RI-5212VKLV},01/12/2010 12:06:53,RSC0089,PC-9929,Logon
{P4A7-X8FW51EO-0035VPJQ},01/12/2010 12:07:09,SVS0871,PC-4124,Logon
{W3D5-L0XZ95IV-1548DXIB},01/12/2010 12:07:32,BWP0202,PC-7445,Logon
{L6R3-R5SR66HD-2412ZJSF},01/12/2010 12:08:23,NIH0969,PC-3978,Logon
{P4E0-T4IJ97FO-8141WXLY},01/12/2010 12:10:17,EIS0041,PC-9255,Logon
{B4Y7-B8NS70SD-4694BMLA},01/12/2010 12:10:28,LAP0338,PC-5758,Logon
{R7Q8-F0AX87TG-5274QLMW},01/12/2010 12:11:21,AOS0987,PC-5702,Logon
{T8K8-T2WO63EE-3619QMJU},01/12/2010 12:11:27,MHH0180,PC-9822,Logon
{E5I3-C7TM46PP-3145WBVH},01/12/2010 12:12:36,CIM0271,PC-3291,Logon
{M0P2-O0SY85TW-7533CPTQ},01/12/2010 12:13:42,PGH0184,PC-7756,Logon
{Q7C6-Q9KR35HS-5606LDDZ},01/12/2010 12:15:05,SVS0871,PC-4124,Logoff
{T0Z9-Q6LM30OJ-5278ZCMK},01/12/2010 12:15:27,PEV0323,PC-7236,Logon
{P5E9-N7JW78LG-4221MASG},01/12/2010 12:15:57,JMK0099,PC-2363,Logon
{B1A3-N0EJ17RR-1919PLYW},01/12/2010 12:16:59,RSM0277,PC-2930,Logon
{K7Z1-N4ET31JG-7174TBLU},01/12/2010 12:17:04,MOS0047,PC-5820,Logon
{Z0Y7-P9SB57FU-5994JJOJ},01/12/2010 12:18:11,EHD0584,PC-8669,Logon
{D8Z0-I6WV02JO-3890VKSB},01/12/2010 12:19:38,CCM0136,PC-3268,Logon
{Q4S8-U9FL65YT-2918EKSL},01/12/2010 12:20:13,MJM0510,PC-4124,Logon
{G3U0-P5KA87UL-4527LKIW},01/12/2010 12:20:29,DAL0673,PC-9156,Logon
{I8H6-K5JJ54LC-1760OWVT},01/12/2010 12:20:40,DMK0257,PC-1279,Logon
{V9C9-F5IV24PA-6400MDAB},01/12/2010 12:22:48,WPR0368,PC-5647,Logon
{J4L7-L9IX63IS-6503EDKG},01/12/2010 12:23:37,MJM0510,PC-4124,Logoff
{A1J0-T6ZF46GQ-6533NNCB},01/12/2010 12:24:04,BIS0247,PC-9324,Logon
{O2G1-B5GU58XZ-0870ANDM},01/12/2010 12:24:05,IBM0671,PC-4633,Logon
{F0B2-Z7IP82UX-2807ZPSX},01/12/2010 12:25:29,AHC0142,PC-8893,Logon
{Y4W3-O0HG96MY-7696ZHFX},01/12/2010 12:25:32,BRB0355,PC-4124,Logon
{J9M7-C9ET57ZK-6438RRUY},01/12/2010 12:25:41,IWM0816,PC-8853,Logon
{R0S0-Z2XI34BC-3859JOQG},01/12/2010 12:25:55,RDT0424,PC-3742,Logon
{P7N4-M8CU97XB-8666DKCD},01/12/2010 12:26:06,CHM0821,PC-7933,Logon
{T6J2-R9LB35US-8554KOPL},01/12/2010 12:26:08,PIS0522,PC-5648,Logon
{B7S4-R9AN81ZD-1344KKKS},01/12/2010 12:26:31,CTR0697,PC-1282,Logon
{Z0I7-T1UJ53IC-1552GGRG},01/12/2010 12:28:23,AJD0074,PC-3135,Logon
{L4R0-P9MT98WB-4912XKVQ},01/12/2010 12:28:27,BRB0355,PC-4124,Logoff
{K5S9-K7ZB49SS-0706AZLX},01/12/2010 12:28:56,CRK0916,PC-6417,Logon
{V8F7-P6RT81KU-5798KWLR},01/12/2010 12:28:59,LJT0817,PC-3120,Logon
{W1C8-Q8ZA13EM-2040CAGP},01/12/2010 12:29:12,ACC0042,PC-3772,Logon
{U8L4-K8RU88CP-9589WUFD},01/12/2010 12:29:38,HTH0007,PC-8851,Logon
{M6X5-H4OH87IL-6730FAAG},01/12/2010 12:30:52,SAK0375,PC-2879,Logon
{N5F9-G8CE40AJ-8877TJLZ},01/12/2010 12:32:04,KJP0371,PC-8370,Logon
{Y2Z6-Z1XB82YF-8069OLLR},01/12/2010 12:32:33,PES0085,PC-3605,Logon
{C7N7-U5JG62ZB-1529TVPP},01/12/2010 12:32:57,EWH0191,PC-4545,Logon
{M1E7-G3PP46QX-3652VQAE},01/12/2010 12:33:06,HMM0108,PC-4124,Logon
{C0W7-A5QF10ZW-2753MBBA},01/12/2010 12:33:55,WPR0368,PC-5647,Logoff
{C2L2-O6MQ05PQ-1131OMYC},01/12/2010 12:34:14,ILH0958,PC-2181,Logon
{T8B9-J2KO29OM-4673LLQV},01/12/2010 12:34:25,ASV0946,PC-2806,Logon
{T0N7-A2YB85DJ-8354BPFQ},01/12/2010 12:37:57,ASM0575,PC-1165,Logon
{I0L6-E6JU60EI-9734KVHI},01/12/2010 12:39:22,HAD0246,PC-0926,Logon
{R0N4-E1GY99BJ-4078XLEV},01/12/2010 12:39:28,ANT0430,PC-9028,Logon
{I2H8-A4SO17MG-7070XHPB},01/12/2010 12:39:32,DIW0118,PC-0174,Logon
{W2V1-U7GA81ZP-8391ZWDR},01/12/2010 12:40:07,JGM0934,PC-3301,Logon
{R5G3-Z3SM10WC-6532MQSY},01/12/2010 12:41:09,KCB0815,PC-0426,Logon
{S4K5-E9JS66MU-8129RNTW},01/12/2010 12:41:18,RLG0856,PC-1998,Logon
{G6K2-E7DM24EX-9168SVNY},01/12/2010 12:41:55,NKH0979,PC-6643,Logon
{N2X5-E7FG46LL-7237BUVZ},01/12/2010 12:42:10,ANM0123,PC-3845,Logon
{Q2W9-N5DQ38BK-1683UPGU},01/12/2010 12:42:11,GLR0975,PC-5468,Logon
{K8F6-J1QB59NZ-5772GWXI},01/12/2010 12:42:29,SAB0781,PC-8466,Logon
{A4S3-M4DO82AM-1465HFVE},01/12/2010 12:44:17,CAB0614,PC-6638,Logon
{N4S6-N1MX53MG-7297SWWN},01/12/2010 12:44:35,HVF0067,PC-9939,Logon
{V4A6-P4LC88KY-5159DDAU},01/12/2010 12:44:59,JGT0221,PC-7088,Logon
{S9D0-Z8DV85ZJ-6334PARY},01/12/2010 12:45:05,AJR0319,PC-4736,Logon
{C2Z4-I1RS33XJ-6041OAQH},01/12/2010 12:45:13,KPR0497,PC-2511,Logon
{Y6J7-K0LB08HW-9138STYP},01/12/2010 12:45:19,PMJ0564,PC-0741,Logon
{P7K8-L9LZ15VB-7713DWOV},01/12/2010 12:45:22,SAK0375,PC-2879,Logoff
{O3W9-C9CM72SR-4639ABFZ},01/12/2010 12:45:51,SPA0141,PC-2560,Logon
{K0N6-K9OJ19LV-8614ZVAQ},01/12/2010 12:46:14,ACC0042,PC-3772,Logoff
{G8M8-L5SU74TR-6129IXXR},01/12/2010 12:46:29,KJJ0293,PC-7425,Logon
{U4W5-B0KG61TF-3421RACS},01/12/2010 12:46:48,JAV0361,PC-1187,Logon
{T6O1-D8HM40EQ-0961SKXM},01/12/2010 12:47:55,HRB0351,PC-0697,Logon
{A6K6-Z2RU99ZC-6149OXIU},01/12/2010 12:48:06,JCG0316,PC-9245,Logon
{U0K0-M8EI22DF-1128JOOH},01/12/2010 12:48:22,KMW0545,PC-3962,Logon
{T0E6-I6QC52TR-5544ZXEJ},01/12/2010 12:48:36,HDD0806,PC-6032,Logon
{B1R8-X4FI23WZ-6210AOYA},01/12/2010 12:48:54,LCB0664,PC-3196,Logon
{S5M0-D3ER37AU-2530CROZ},01/12/2010 12:49:09,DLM0051,PC-0166,Logon
{E7R7-N4UQ42AG-0811HXWL},01/12/2010 12:49:10,HMM0108,PC-4124,Logoff
{O4W6-M2VF20BA-5915FTYS},01/12/2010 12:49:19,GCS0571,PC-8290,Logon
{O2V9-V6OH82JN-6336TMTQ},01/12/2010 12:49:39,JDB0169,PC-7502,Logon
{C3M1-F5QY38DG-5166NNKE},01/12/2010 12:49:48,SES0477,PC-6681,Logon
{R9J3-Z6CK71NP-1307TCVN},01/12/2010 12:49:50,RVF0201,PC-7899,Logon
{I5Z2-E4GP92JO-5220MELF},01/12/2010 12:49:55,KJP0371,PC-8370,Logoff
{H1E7-N3NP83IQ-8094XDJV},01/12/2010 12:50:29,CAB0388,PC-6165,Logon
{V7Q6-Q5SB39XP-3537SVEV},01/12/2010 12:52:09,AOK0844,PC-4659,Logon
{C8Z9-Y7YQ02YK-3708XILC},01/12/2010 12:53:12,JAV0361,PC-1187,Logoff
{C1P0-D5QI96RR-2458WFWM},01/12/2010 12:53:19,ENC0234,PC-7145,Logon
{G2I8-Q9IZ51DI-8967ZWNN},01/12/2010 12:53:19,JGT0221,PC-7088,Logoff
{A0D9-Y3BP20ML-7278ENOK},01/12/2010 12:54:06,JMH0543,PC-7345,Logon
{V4Y8-J7ZQ39QN-7006XHOW},01/12/2010 12:54:13,BTR0403,PC-8277,Logon
{T1C3-G7VC30AI-3270SOPU},01/12/2010 12:54:15,BCB0679,PC-0290,Logon
{B5L1-Q2AH92IN-8318NQQG},01/12/2010 12:55:08,JJH0292,PC-5941,Logon
{F0M6-A9BA53IN-8410ZCNU},01/12/2010 12:56:38,BAL0044,PC-5179,Logon
{Q8O2-T1LZ55UK-4879GQHQ},01/12/2010 12:57:24,CSP0197,PC-9358,Logon
{C6P7-Y5JQ09RJ-0820TQUT},01/12/2010 12:58:11,WRM0963,PC-5082,Logon
{M8O3-P8TL54DW-4289GZEQ},01/12/2010 12:58:47,PTH0552,PC-0800,Logon
{R3E6-R9YA20OQ-4221RWHF},01/12/2010 12:58:51,XAA0104,PC-7435,Logon
{V1O8-G1QH99IX-0338WAKN},01/12/2010 12:59:42,JDF0593,PC-6301,Logon
{N9R5-V3CX43XN-7807KSNK},01/12/2010 12:59:43,RNP0211,PC-1736,Logon
{A9D4-A2MN68VB-3009DJDM},01/12/2010 12:59:52,CAA0612,PC-1289,Logon
{R8B5-C9IQ34JX-8168XZWE},01/12/2010 13:00:08,KES0729,PC-0795,Logon
{M0Y5-Q7XZ09WC-2440YJXX},01/12/2010 13:00:16,LDG0459,PC-5621,Logon
{A9D2-A4ND99DK-7053KBOW},01/12/2010 13:00:18,ACC0042,PC-9174,Logon
{S6O6-K8OX38EL-6754QYCV},01/12/2010 13:00:24,DMG0358,PC-9687,Logon
{L4Q2-M8NZ73BA-4031GZSV},01/12/2010 13:00:25,QOS0878,PC-2211,Logon
{D7A2-D2JR81OO-5726OXXS},01/12/2010 13:00:40,ILJ0526,PC-7275,Logon
{T1W1-K0AY38QS-5728IPQR},01/12/2010 13:01:15,LRR0148,PC-4275,Logon
{G6Z0-W6PK36FY-4171WJLE},01/12/2010 13:01:49,DLS0383,PC-0120,Logon
{L3N5-G2HY38LB-7641YQPZ},01/12/2010 13:02:25,FOB0756,PC-4124,Logon
{S8P5-I9FQ37RL-1404HNHG},01/12/2010 13:02:46,BTL0226,PC-4534,Logon
{M7J0-G3RD54QT-2224YBVP},01/12/2010 13:02:48,UFK0208,PC-3343,Logon
{Q2D2-Y9PY78HY-2349XGYG},01/12/2010 13:02:55,JMC0925,PC-9881,Logon
{F8Z9-W5HR35NE-9812WARS},01/12/2010 13:03:51,HCW0419,PC-3772,Logon
{R7U4-Y3JV63EB-7507BLQZ},01/12/2010 13:03:53,NOB0181,PC-3446,Logon
{K4W7-L3IG88ME-3722SDNW},01/12/2010 13:04:06,ABC0253,PC-2777,Logon
{Y1Z6-O9VF95QQ-1920GCEY},01/12/2010 13:04:10,SVS0871,PC-2335,Logon
{V6O7-V6NF59CT-0094FQTQ},01/12/2010 13:05:25,HAH0760,PC-1038,Logon
{Q6L5-Z9NI33NJ-3668WGVJ},01/12/2010 13:05:30,NGO0690,PC-7031,Logon
{W7C5-E7LM56SJ-5542GTNM},01/12/2010 13:05:38,YDN0198,PC-5376,Logon
{Q0T9-O3XR73OY-2677ZNQB},01/12/2010 13:05:51,NDM0417,PC-9134,Logon
{V3T2-D8JJ60YY-1025BASU},01/12/2010 13:05:57,HPH0075,PC-2417,Logon
{A2T6-D4VU57FJ-4234YHIW},01/12/2010 13:06:53,CJP0952,PC-7525,Logon
{K4C0-O9ED25MY-8606URWA},01/12/2010 13:06:58,WBC0192,PC-6349,Logon
{G8N0-I1CY03AT-0023VPOK},01/12/2010 13:07:38,ACC0042,PC-9174,Logoff
{O4W1-F5CI69SO-3021FNRU},01/12/2010 13:08:57,LIM0674,PC-9582,Logon
{H1H4-V2SQ02OU-6275ENGZ},01/12/2010 13:09:42,ARA0252,PC-4886,Logon
{T7D0-F6YZ75WJ-3168MJFP},01/12/2010 13:10:08,PMV0850,PC-4547,Logon
{B3D3-K8KH85KU-0771ORJM},01/12/2010 13:10:46,SAA0999,PC-4559,Logon
{G5J1-C9KH52IE-5813QVWH},01/12/2010 13:11:18,MPM0220,PC-2344,Logon
{I0L9-K8NO68BP-3540GBKL},01/12/2010 13:11:22,FKK0055,PC-0435,Logon
{O2S8-U7VR81PS-3240KOIF},01/12/2010 13:11:29,CGB0637,PC-8508,Logon
{Y4S4-R1NX60VI-8786SFBV},01/12/2010 13:11:48,MKP0861,PC-7614,Logon
{V8D8-R8NS72EK-9414AECD},01/12/2010 13:11:51,GNS0178,PC-6846,Logon
{A6G8-D3SC76ZA-4299CEUV},01/12/2010 13:12:06,SDB0106,PC-2046,Logon
{Z7F3-T3EP98EZ-1010QGEP},01/12/2010 13:12:13,KBG0549,PC-0146,Logon
{M4G5-O8KP15OQ-7919LGUT},01/12/2010 13:12:43,ZDW0859,PC-2066,Logon
{K5N1-H7SH99HO-1431VHPN},01/12/2010 13:13:09,SGB0140,PC-5647,Logon
{G9H1-N6BV26XJ-6472TFUU},01/12/2010 13:13:12,AKR0057,PC-2879,Logon
{H8A2-K0ZS01VD-7009YPMF},01/12/2010 13:13:55,AHM0410,PC-3686,Logon
{S0B6-D0UD58DE-7588KGKA},01/12/2010 13:15:00,LNS0989,PC-8884,Logon
{T6C2-T3DL40AP-4435YFNF},01/12/2010 13:15:05,RAB0589,PC-1609,Logon
{V6M4-D5RD40QX-4277ZMIG},01/12/2010 13:15:37,SJO0209,PC-2731,Logon
{L2W1-K4YW24AK-4577TIOJ},01/12/2010 13:16:45,JTM0223,PC-9681,Logon
{U6U0-B7BR45FY-0719YOMH},01/12/2010 13:16:52,ABM0845,PC-9714,Logon
{T6V2-S3PJ18SI-7138ZEZC},01/12/2010 13:16:52,ATP0662,PC-4127,Logon
{C5K3-O4YH89AA-9810EQMJ},01/12/2010 13:16:52,IJM0444,PC-8734,Logon
{Y1F5-I1TJ43RU-7508IXWU},01/12/2010 13:17:31,CWR0502,PC-3737,Logon
{F6X5-T3KV88DH-7167JPZN},01/12/2010 13:18:02,CTA0020,PC-3118,Logon
{Y3I7-N5NW70QX-5480CKFG},01/12/2010 13:18:35,MAH0149,PC-6756,Logon
{B9T3-Z4ID69AY-3983XBNZ},01/12/2010 13:18:44,SGG0787,PC-3953,Logon
{H5S4-Q8PL61DZ-6997VVKF},01/12/2010 13:19:52,CJF0802,PC-2940,Logon
{U3U3-T3XD98NB-3408SZDI},01/12/2010 13:20:18,BNG0237,PC-2177,Logon
{I7H7-I1ZE82HB-8987CNFR},01/12/2010 13:21:20,DIB0081,PC-9524,Logon
{A0T7-O1PV88FP-5727MVPC},01/12/2010 13:21:26,PDW0259,PC-8804,Logon
